date,ward,day_of_week,is_weekend,month,fill_level,capacity_kg,previous_day_kg,avg_3_day_kg,avg_7_day_kg,waste_generated_kg
2025-08-30,Ward 31,5,1,8,49.49,180.0,93.78,94.93,98.52,105.83
2025-08-31,Ward 31,6,1,8,54.08,180.0,105.83,96.72,99.31,93.24
2025-01-01,Ward 42,2,0,1,62.77,110.0,72.2,76.0,76.0,61.16
2025-01-02,Ward 42,3,0,1,54.38,110.0,61.16,61.16,61.16,63.68
2025-01-03,Ward 42,4,0,1,55.27,110.0,63.68,62.42,62.42,88.48
2025-01-04,Ward 42,5,1,1,74.57,110.0,88.48,71.11,71.11,96.22
2025-01-05,Ward 42,6,1,1,69.98,110.0,96.22,82.79,77.38,90.15
2025-01-06,Ward 42,0,0,1,76.35,110.0,90.15,91.62,79.94,79.05
2025-01-07,Ward 42,1,0,1,73.25,110.0,79.05,88.47,79.79,67.91
2025-01-08,Ward 42,2,0,1,60.7,110.0,67.91,79.04,78.09,68.24
2025-01-09,Ward 42,3,0,1,63.15,110.0,68.24,71.73,79.1,72.63
2025-01-10,Ward 42,4,0,1,63.56,110.0,72.63,69.59,80.38,83.0
2025-01-11,Ward 42,5,1,1,67.37,110.0,83.0,74.62,79.6,97.42
2025-01-12,Ward 42,6,1,1,80.76,110.0,97.42,84.35,79.77,96.7
2025-01-13,Ward 42,0,0,1,76.99,110.0,96.7,92.37,80.71,93.65
2025-01-14,Ward 42,1,0,1,76.16,110.0,93.65,95.92,82.79,80.35
2025-01-15,Ward 42,2,0,1,70.0,110.0,80.35,90.23,84.57,89.47
2025-01-16,Ward 42,3,0,1,68.17,110.0,89.47,87.82,87.6,91.53
2025-01-17,Ward 42,4,0,1,66.62,110.0,91.53,87.12,90.3,95.33
2025-01-18,Ward 42,5,1,1,86.21,110.0,95.33,92.11,92.06,106.87
2025-01-19,Ward 42,6,1,1,86.0,110.0,106.87,97.91,93.41,100.96
2025-01-20,Ward 42,0,0,1,81.81,110.0,100.96,101.05,94.02,92.54
2025-01-21,Ward 42,1,0,1,72.75,110.0,92.54,100.12,93.86,82.51
2025-01-22,Ward 42,2,0,1,71.75,110.0,82.51,92.0,94.17,78.23
2025-01-23,Ward 42,3,0,1,64.2,110.0,78.23,84.43,92.57,76.26
2025-01-24,Ward 42,4,0,1,69.02,110.0,76.26,79.0,90.39,93.37
2025-01-25,Ward 42,5,1,1,78.33,110.0,93.37,82.62,90.11,109.02
2025-01-26,Ward 42,6,1,1,86.86,110.0,109.02,92.88,90.41,108.2
2025-01-27,Ward 42,0,0,1,87.46,110.0,108.2,103.53,91.45,97.39
2025-01-28,Ward 42,1,0,1,76.89,110.0,97.39,104.87,92.14,100.53
2025-01-29,Ward 42,2,0,1,79.14,110.0,100.53,102.04,94.71,87.14
2025-01-30,Ward 42,3,0,1,75.66,110.0,87.14,95.02,95.99,91.92
2025-01-31,Ward 42,4,0,1,69.29,110.0,91.92,93.2,98.22,104.6
2025-02-01,Ward 42,5,1,2,83.34,110.0,104.6,94.55,99.83,103.57
2025-02-02,Ward 42,6,1,2,89.14,110.0,103.57,100.03,99.05,110.3
2025-02-03,Ward 42,0,0,2,80.85,110.0,110.3,106.16,99.35,110.84
2025-02-04,Ward 42,1,0,2,90.79,110.0,110.84,108.24,101.27,95.83
2025-02-05,Ward 42,2,0,2,86.58,110.0,95.83,105.66,100.6,93.18
2025-02-06,Ward 42,3,0,2,76.92,110.0,93.18,99.95,101.46,90.54
2025-02-07,Ward 42,4,0,2,78.41,110.0,90.54,93.18,101.27,102.71
2025-02-08,Ward 42,5,1,2,82.77,110.0,102.71,95.48,101.0,105.95
2025-02-09,Ward 42,6,1,2,85.26,110.0,105.95,99.73,101.34,107.86
2025-02-10,Ward 42,0,0,2,79.07,110.0,107.86,105.51,100.99,91.52
2025-02-11,Ward 42,1,0,2,78.91,110.0,91.52,101.78,98.23,72.72
2025-02-12,Ward 42,2,0,2,66.0,110.0,72.72,90.7,94.93,79.1
2025-02-13,Ward 42,3,0,2,75.28,110.0,79.1,81.11,92.91,86.09
2025-02-14,Ward 42,4,0,2,76.17,110.0,86.09,79.3,92.28,95.24
2025-02-15,Ward 42,5,1,2,78.85,110.0,95.24,86.81,91.21,111.5
2025-02-16,Ward 42,6,1,2,85.57,110.0,111.5,97.61,92.0,115.73
2025-02-17,Ward 42,0,0,2,85.42,110.0,115.73,107.49,93.13,105.27
2025-02-18,Ward 42,1,0,2,88.82,110.0,105.27,110.83,95.09,98.59
2025-02-19,Ward 42,2,0,2,89.84,110.0,98.59,106.53,98.79,90.5
2025-02-20,Ward 42,3,0,2,68.58,110.0,90.5,98.12,100.42,88.3
2025-02-21,Ward 42,4,0,2,77.48,110.0,88.3,92.46,100.73,103.62
2025-02-22,Ward 42,5,1,2,83.74,110.0,103.62,94.14,101.93,106.23
2025-02-23,Ward 42,6,1,2,88.61,110.0,106.23,99.38,101.18,103.07
2025-02-24,Ward 42,0,0,2,88.7,110.0,103.07,104.31,99.37,118.29
2025-02-25,Ward 42,1,0,2,93.73,110.0,118.29,109.2,101.23,104.91
2025-02-26,Ward 42,2,0,2,81.53,110.0,104.91,108.76,102.13,86.76
2025-02-27,Ward 42,3,0,2,70.25,110.0,86.76,103.32,101.6,87.49
2025-02-28,Ward 42,4,0,2,66.46,110.0,87.49,93.05,101.48,110.3
2025-03-01,Ward 42,5,1,3,88.54,110.0,110.3,94.85,102.44,118.89
2025-03-02,Ward 42,6,1,3,90.71,110.0,118.89,105.56,104.24,115.18
2025-03-03,Ward 42,0,0,3,94.88,110.0,115.18,114.79,105.97,107.53
2025-03-04,Ward 42,1,0,3,88.19,110.0,107.53,113.87,104.44,96.99
2025-03-05,Ward 42,2,0,3,77.6,110.0,96.99,106.57,103.31,86.78
2025-03-06,Ward 42,3,0,3,63.39,110.0,86.78,97.1,103.31,92.59
2025-03-07,Ward 42,4,0,3,76.99,110.0,92.59,92.12,104.04,96.16
2025-03-08,Ward 42,5,1,3,78.65,110.0,96.16,91.84,102.02,111.4
2025-03-09,Ward 42,6,1,3,77.05,110.0,111.4,100.05,100.95,106.66
2025-03-10,Ward 42,0,0,3,87.06,110.0,106.66,104.74,99.73,105.8
2025-03-11,Ward 42,1,0,3,78.75,110.0,105.8,107.95,99.48,97.24
2025-03-12,Ward 42,2,0,3,84.57,110.0,97.24,103.23,99.52,100.67
2025-03-13,Ward 42,3,0,3,81.01,110.0,100.67,101.24,101.5,98.36
2025-03-14,Ward 42,4,0,3,76.98,110.0,98.36,98.76,102.33,108.91
2025-03-15,Ward 42,5,1,3,87.33,110.0,108.91,102.65,104.15,121.03
2025-03-16,Ward 42,6,1,3,94.18,110.0,121.03,109.43,105.52,123.42
2025-03-17,Ward 42,0,0,3,95.4,110.0,123.42,117.79,107.92,116.6
2025-03-18,Ward 42,1,0,3,95.25,110.0,116.6,120.35,109.46,98.94
2025-03-19,Ward 42,2,0,3,71.42,110.0,98.94,112.99,109.7,106.3
2025-03-20,Ward 42,3,0,3,86.1,110.0,106.3,107.28,110.51,95.11
2025-03-21,Ward 42,4,0,3,74.63,110.0,95.11,100.12,110.04,110.81
2025-03-22,Ward 42,5,1,3,86.08,110.0,110.81,104.07,110.32,115.94
2025-03-23,Ward 42,6,1,3,97.51,110.0,115.94,107.29,109.59,111.7
2025-03-24,Ward 42,0,0,3,84.01,110.0,111.7,112.82,107.91,108.07
2025-03-25,Ward 42,1,0,3,87.81,110.0,108.07,111.9,106.7,102.77
2025-03-26,Ward 42,2,0,3,87.28,110.0,102.77,107.51,107.24,101.17
2025-03-27,Ward 42,3,0,3,84.23,110.0,101.17,104.0,106.51,101.44
2025-03-28,Ward 42,4,0,3,82.26,110.0,101.44,101.79,107.41,109.67
2025-03-29,Ward 42,5,1,3,87.88,110.0,109.67,104.09,107.25,123.15
2025-03-30,Ward 42,6,1,3,97.55,110.0,123.15,111.42,108.28,120.72
2025-03-31,Ward 42,0,0,3,89.29,110.0,120.72,117.85,109.57,111.31
2025-04-01,Ward 42,1,0,4,87.63,110.0,111.31,118.39,110.03,102.66
2025-04-02,Ward 42,2,0,4,93.7,110.0,102.66,111.56,110.02,98.0
2025-04-03,Ward 42,3,0,4,82.02,110.0,98.0,103.99,109.56,108.57
2025-04-04,Ward 42,4,0,4,86.65,110.0,108.57,103.08,110.58,126.54
2025-04-05,Ward 42,5,1,4,94.88,110.0,126.54,111.04,112.99,128.01
2025-04-06,Ward 42,6,1,4,93.65,110.0,128.01,121.04,113.69,120.43
2025-04-07,Ward 42,0,0,4,94.41,110.0,120.43,124.99,113.65,117.03
2025-04-08,Ward 42,1,0,4,92.75,110.0,117.03,121.82,114.46,112.24
2025-04-09,Ward 42,2,0,4,87.85,110.0,112.24,116.57,115.83,102.66
2025-04-10,Ward 42,3,0,4,96.18,110.0,102.66,110.64,116.5,108.66
2025-04-11,Ward 42,4,0,4,82.61,110.0,108.66,107.85,116.51,108.72
2025-04-12,Ward 42,5,1,4,81.53,110.0,108.72,106.68,113.96,123.99
2025-04-13,Ward 42,6,1,4,93.44,110.0,123.99,113.79,113.39,121.68
2025-04-14,Ward 42,0,0,4,93.58,110.0,121.68,118.13,113.57,116.5
2025-04-15,Ward 42,1,0,4,86.61,110.0,116.5,120.72,113.49,97.03
2025-04-16,Ward 42,2,0,4,80.46,110.0,97.03,111.74,111.32,101.24
2025-04-17,Ward 42,3,0,4,83.49,110.0,101.24,104.92,111.12,98.51
2025-04-18,Ward 42,4,0,4,83.6,110.0,98.51,98.93,109.67,103.7
2025-04-19,Ward 42,5,1,4,80.67,110.0,103.7,101.15,108.95,109.83
2025-04-20,Ward 42,6,1,4,93.41,110.0,109.83,104.01,106.93,118.49
2025-04-21,Ward 42,0,0,4,95.04,110.0,118.49,110.67,106.47,117.26
2025-04-22,Ward 42,1,0,4,99.0,110.0,117.26,115.19,106.58,93.49
2025-04-23,Ward 42,2,0,4,73.55,110.0,93.49,109.75,106.07,90.8
2025-04-24,Ward 42,3,0,4,71.4,110.0,90.8,100.52,104.58,90.56
2025-04-25,Ward 42,4,0,4,74.01,110.0,90.56,91.62,103.45,95.7
2025-04-26,Ward 42,5,1,4,80.23,110.0,95.7,92.35,102.3,111.55
2025-04-27,Ward 42,6,1,4,90.32,110.0,111.55,99.27,102.55,116.91
2025-04-28,Ward 42,0,0,4,94.1,110.0,116.91,108.05,102.32,105.81
2025-04-29,Ward 42,1,0,4,95.13,110.0,105.81,111.42,100.69,99.37
2025-04-30,Ward 42,2,0,4,71.41,110.0,99.37,107.36,101.53,89.13
2025-05-01,Ward 42,3,0,5,65.97,110.0,89.13,98.1,101.29,94.95
2025-05-02,Ward 42,4,0,5,77.5,110.0,94.95,94.48,101.92,101.35
2025-05-03,Ward 42,5,1,5,91.94,110.0,101.35,95.14,102.72,117.32
2025-05-04,Ward 42,6,1,5,94.96,110.0,117.32,104.54,103.55,110.4
2025-05-05,Ward 42,0,0,5,82.24,110.0,110.4,109.69,102.62,104.15
2025-05-06,Ward 42,1,0,5,84.41,110.0,104.15,110.62,102.38,84.72
2025-05-07,Ward 42,2,0,5,71.16,110.0,84.72,99.76,100.29,89.27
2025-05-08,Ward 42,3,0,5,73.67,110.0,89.27,92.71,100.31,90.08
2025-05-09,Ward 42,4,0,5,72.53,110.0,90.08,88.02,99.61,99.85
2025-05-10,Ward 42,5,1,5,81.46,110.0,99.85,93.07,99.4,114.81
2025-05-11,Ward 42,6,1,5,95.25,110.0,114.81,101.58,99.04,112.01
2025-05-12,Ward 42,0,0,5,85.91,110.0,112.01,108.89,99.27,106.32
2025-05-13,Ward 42,1,0,5,87.88,110.0,106.32,111.05,99.58,93.25
2025-05-14,Ward 42,2,0,5,81.05,110.0,93.25,103.86,100.8,98.48
2025-05-15,Ward 42,3,0,5,86.65,110.0,98.48,99.35,102.11,109.8
2025-05-16,Ward 42,4,0,5,82.55,110.0,109.8,100.51,104.93,109.03
2025-05-17,Ward 42,5,1,5,86.48,110.0,109.03,105.77,106.24,114.6
2025-05-18,Ward 42,6,1,5,86.47,110.0,114.6,111.14,106.21,104.1
2025-05-19,Ward 42,0,0,5,83.98,110.0,104.1,109.24,105.08,96.16
2025-05-20,Ward 42,1,0,5,79.25,110.0,96.16,104.95,103.63,86.36
2025-05-21,Ward 42,2,0,5,67.53,110.0,86.36,95.54,102.65,89.54
2025-05-22,Ward 42,3,0,5,75.66,110.0,89.54,90.69,101.37,97.29
2025-05-23,Ward 42,4,0,5,90.42,110.0,97.29,91.06,99.58,105.42
2025-05-24,Ward 42,5,1,5,86.72,110.0,105.42,97.42,99.07,105.52
2025-05-25,Ward 42,6,1,5,77.92,110.0,105.52,102.74,97.77,116.22
2025-05-26,Ward 42,0,0,5,86.06,110.0,116.22,109.05,99.5,97.22
2025-05-27,Ward 42,1,0,5,79.25,110.0,97.22,106.32,99.65,89.43
2025-05-28,Ward 42,2,0,5,70.33,110.0,89.43,100.96,100.09,86.36
2025-05-29,Ward 42,3,0,5,79.18,110.0,86.36,91.0,99.64,87.04
2025-05-30,Ward 42,4,0,5,66.46,110.0,87.04,87.61,98.17,102.01
2025-05-31,Ward 42,5,1,5,84.74,110.0,102.01,91.8,97.69,105.66
2025-06-01,Ward 42,6,1,6,76.52,110.0,105.66,98.24,97.71,101.15
2025-06-02,Ward 42,0,0,6,81.5,110.0,101.15,102.94,95.55,103.11
2025-06-03,Ward 42,1,0,6,77.75,110.0,103.11,103.31,96.39,89.86
2025-06-04,Ward 42,2,0,6,78.47,110.0,89.86,98.04,96.46,73.38
2025-06-05,Ward 42,3,0,6,70.53,110.0,73.38,88.78,94.6,77.5
2025-06-06,Ward 42,4,0,6,69.46,110.0,77.5,80.25,93.24,93.04
2025-06-07,Ward 42,5,1,6,82.4,110.0,93.04,81.31,91.96,107.38
2025-06-08,Ward 42,6,1,6,73.57,110.0,107.38,92.64,92.2,99.29
2025-06-09,Ward 42,0,0,6,81.36,110.0,99.29,99.9,91.94,92.66
2025-06-10,Ward 42,1,0,6,79.14,110.0,92.66,99.78,90.44,89.62
2025-06-11,Ward 42,2,0,6,78.0,110.0,89.62,93.86,90.41,84.24
2025-06-12,Ward 42,3,0,6,62.55,110.0,84.24,88.84,91.96,83.28
2025-06-13,Ward 42,4,0,6,73.29,110.0,83.28,85.71,92.79,86.28
2025-06-14,Ward 42,5,1,6,76.14,110.0,86.28,84.6,91.82,105.33
2025-06-15,Ward 42,6,1,6,84.87,110.0,105.33,91.63,91.53,84.92
2025-06-16,Ward 42,0,0,6,65.79,110.0,84.92,92.18,89.48,96.9
2025-06-17,Ward 42,1,0,6,76.53,110.0,96.9,95.72,90.08,72.98
2025-06-18,Ward 42,2,0,6,71.3,110.0,72.98,84.93,87.7,77.49
2025-06-19,Ward 42,3,0,6,73.31,110.0,77.49,82.46,86.74,84.56
2025-06-20,Ward 42,4,0,6,74.26,110.0,84.56,78.34,86.92,93.52
2025-06-21,Ward 42,5,1,6,80.75,110.0,93.52,85.19,87.96,114.84
2025-06-22,Ward 42,6,1,6,94.72,110.0,114.84,97.64,89.32,96.73
2025-06-23,Ward 42,0,0,6,81.39,110.0,96.73,101.7,91.0,97.34
2025-06-24,Ward 42,1,0,6,85.53,110.0,97.34,102.97,91.07,82.44
2025-06-25,Ward 42,2,0,6,76.54,110.0,82.44,92.17,92.42,86.39
2025-06-26,Ward 42,3,0,6,85.91,110.0,86.39,88.72,93.69,82.76
2025-06-27,Ward 42,4,0,6,68.37,110.0,82.76,83.86,93.43,88.01
2025-06-28,Ward 42,5,1,6,71.55,110.0,88.01,85.72,92.64,92.4
2025-06-29,Ward 42,6,1,6,62.79,110.0,92.4,87.72,89.44,91.06
2025-06-30,Ward 42,0,0,6,77.65,110.0,91.06,90.49,88.63,83.58
2025-07-01,Ward 42,1,0,7,81.07,110.0,83.58,89.01,86.66,77.91
2025-07-02,Ward 42,2,0,7,74.49,110.0,77.91,84.18,86.02,78.42
2025-07-03,Ward 42,3,0,7,72.47,110.0,78.42,79.97,84.88,82.14
2025-07-04,Ward 42,4,0,7,77.38,110.0,82.14,79.49,84.79,88.46
2025-07-05,Ward 42,5,1,7,76.75,110.0,88.46,83.01,84.85,98.3
2025-07-06,Ward 42,6,1,7,78.64,110.0,98.3,89.63,85.7,98.14
2025-07-07,Ward 42,0,0,7,91.16,110.0,98.14,94.97,86.71,87.39
2025-07-08,Ward 42,1,0,7,75.74,110.0,87.39,94.61,87.25,85.01
2025-07-09,Ward 42,2,0,7,77.93,110.0,85.01,90.18,88.27,78.92
2025-07-10,Ward 42,3,0,7,56.72,110.0,78.92,83.77,88.34,81.32
2025-07-11,Ward 42,4,0,7,58.96,110.0,81.32,81.75,88.22,93.94
2025-07-12,Ward 42,5,1,7,78.36,110.0,93.94,84.73,89.0,103.62
2025-07-13,Ward 42,6,1,7,78.72,110.0,103.62,92.96,89.76,87.68
2025-07-14,Ward 42,0,0,7,75.11,110.0,87.68,95.08,88.27,82.42
2025-07-15,Ward 42,1,0,7,68.25,110.0,82.42,91.24,87.56,74.26
2025-07-16,Ward 42,2,0,7,79.72,110.0,74.26,81.45,86.02,78.77
2025-07-17,Ward 42,3,0,7,73.79,110.0,78.77,78.48,86.0,83.58
2025-07-18,Ward 42,4,0,7,78.79,110.0,83.58,78.87,86.32,85.49
2025-07-19,Ward 42,5,1,7,62.24,110.0,85.49,82.61,85.12,90.0
2025-07-20,Ward 42,6,1,7,79.24,110.0,90.0,86.36,83.17,84.31
2025-07-21,Ward 42,0,0,7,70.94,110.0,84.31,86.6,82.69,74.83
2025-07-22,Ward 42,1,0,7,73.73,110.0,74.83,83.05,81.61,74.14
2025-07-23,Ward 42,2,0,7,69.07,110.0,74.14,77.76,81.59,74.46
2025-07-24,Ward 42,3,0,7,65.81,110.0,74.46,74.48,80.97,75.41
2025-07-25,Ward 42,4,0,7,60.63,110.0,75.41,74.67,79.81,66.54
2025-07-26,Ward 42,5,1,7,62.07,110.0,66.54,72.14,77.1,84.09
2025-07-27,Ward 42,6,1,7,77.74,110.0,84.09,75.35,76.25,95.16
2025-07-28,Ward 42,0,0,7,86.08,110.0,95.16,81.93,77.8,76.61
2025-07-29,Ward 42,1,0,7,65.51,110.0,76.61,85.29,78.06,70.61
2025-07-30,Ward 42,2,0,7,76.38,110.0,70.61,80.79,77.55,77.47
2025-07-31,Ward 42,3,0,7,73.37,110.0,77.47,74.9,77.98,72.25
2025-08-01,Ward 42,4,0,8,60.28,110.0,72.25,73.44,77.53,81.82
2025-08-02,Ward 42,5,1,8,64.84,110.0,81.82,77.18,79.72,85.68
2025-08-03,Ward 42,6,1,8,72.06,110.0,85.68,79.92,79.94,94.7
2025-08-04,Ward 42,0,0,8,76.19,110.0,94.7,87.4,79.88,65.96
2025-08-05,Ward 42,1,0,8,63.5,110.0,65.96,82.11,78.36,58.58
2025-08-06,Ward 42,2,0,8,56.83,110.0,58.58,73.08,76.64,60.53
2025-08-07,Ward 42,3,0,8,56.4,110.0,60.53,61.69,74.22,69.93
2025-08-08,Ward 42,4,0,8,55.66,110.0,69.93,63.01,73.89,71.1
2025-08-09,Ward 42,5,1,8,67.43,110.0,71.1,67.19,72.35,77.86
2025-08-10,Ward 42,6,1,8,59.96,110.0,77.86,72.96,71.24,82.79
2025-08-11,Ward 42,0,0,8,76.54,110.0,82.79,77.25,69.54,73.67
2025-08-12,Ward 42,1,0,8,55.73,110.0,73.67,78.11,70.64,66.73
2025-08-13,Ward 42,2,0,8,53.13,110.0,66.73,74.4,71.8,63.67
2025-08-14,Ward 42,3,0,8,55.19,110.0,63.67,68.02,72.25,57.95
2025-08-15,Ward 42,4,0,8,54.03,110.0,57.95,62.78,70.54,67.3
2025-08-16,Ward 42,5,1,8,58.55,110.0,67.3,62.97,70.0,81.49
2025-08-17,Ward 42,6,1,8,67.92,110.0,81.49,68.91,70.51,85.8
2025-08-18,Ward 42,0,0,8,74.11,110.0,85.8,78.2,70.94,69.86
2025-08-19,Ward 42,1,0,8,58.95,110.0,69.86,79.05,70.4,50.72
2025-08-20,Ward 42,2,0,8,53.42,110.0,50.72,68.79,68.11,52.71
2025-08-21,Ward 42,3,0,8,41.29,110.0,52.71,57.76,66.55,54.63
2025-08-22,Ward 42,4,0,8,49.78,110.0,54.63,52.69,66.07,74.72
2025-08-23,Ward 42,5,1,8,57.64,110.0,74.72,60.69,67.13,70.57
2025-08-24,Ward 42,6,1,8,69.25,110.0,70.57,66.64,65.57,82.84
2025-08-25,Ward 42,0,0,8,67.23,110.0,82.84,76.04,65.15,66.81
2025-08-26,Ward 42,1,0,8,64.56,110.0,66.81,73.41,64.71,44.56
2025-08-27,Ward 42,2,0,8,39.02,110.0,44.56,64.74,63.83,48.01
2025-08-28,Ward 42,3,0,8,58.12,110.0,48.01,53.13,63.16,54.19
2025-08-29,Ward 42,4,0,8,54.53,110.0,54.19,48.92,63.1,71.27
2025-08-30,Ward 42,5,1,8,74.65,110.0,71.27,57.82,62.61,75.03
2025-08-31,Ward 42,6,1,8,66.25,110.0,75.03,66.83,63.24,85.82
2025-01-01,Ward 54,2,0,1,53.2,140.0,83.6,88.0,88.0,89.27
2025-01-02,Ward 54,3,0,1,58.36,140.0,89.27,89.27,89.27,90.79
2025-01-03,Ward 54,4,0,1,62.94,140.0,90.79,90.03,90.03,91.89
2025-01-04,Ward 54,5,1,1,59.75,140.0,91.89,90.65,90.65,105.5
2025-01-05,Ward 54,6,1,1,75.96,140.0,105.5,96.06,94.36,106.82
2025-01-06,Ward 54,0,0,1,71.95,140.0,106.82,101.4,96.85,103.47
2025-01-07,Ward 54,1,0,1,65.18,140.0,103.47,105.26,97.96,96.7
2025-01-08,Ward 54,2,0,1,70.99,140.0,96.7,102.33,97.78,108.47
2025-01-09,Ward 54,3,0,1,70.48,140.0,108.47,102.88,100.52,98.73
2025-01-10,Ward 54,4,0,1,71.68,140.0,98.73,101.3,101.65,109.5
2025-01-11,Ward 54,5,1,1,70.16,140.0,109.5,105.57,104.17,112.27
2025-01-12,Ward 54,6,1,1,76.83,140.0,112.27,106.83,105.14,107.94
2025-01-13,Ward 54,0,0,1,70.06,140.0,107.94,109.9,105.3,103.17
2025-01-14,Ward 54,1,0,1,74.88,140.0,103.17,107.79,105.25,92.17
2025-01-15,Ward 54,2,0,1,55.58,140.0,92.17,101.09,104.61,79.82
2025-01-16,Ward 54,3,0,1,52.76,140.0,79.82,91.72,100.51,82.28
2025-01-17,Ward 54,4,0,1,59.43,140.0,82.28,84.76,98.16,90.63
2025-01-18,Ward 54,5,1,1,60.56,140.0,90.63,84.24,95.47,101.96
2025-01-19,Ward 54,6,1,1,67.14,140.0,101.96,91.62,94.0,115.37
2025-01-20,Ward 54,0,0,1,78.87,140.0,115.37,102.65,95.06,106.19
2025-01-21,Ward 54,1,0,1,69.0,140.0,106.19,107.84,95.49,93.13
2025-01-22,Ward 54,2,0,1,66.88,140.0,93.13,104.9,95.63,96.54
2025-01-23,Ward 54,3,0,1,62.28,140.0,96.54,98.62,98.01,98.33
2025-01-24,Ward 54,4,0,1,57.5,140.0,98.33,96.0,100.31,105.84
2025-01-25,Ward 54,5,1,1,74.95,140.0,105.84,100.24,102.48,114.44
2025-01-26,Ward 54,6,1,1,84.22,140.0,114.44,106.2,104.26,111.57
2025-01-27,Ward 54,0,0,1,74.89,140.0,111.57,110.62,103.72,106.4
2025-01-28,Ward 54,1,0,1,70.9,140.0,106.4,110.8,103.75,97.72
2025-01-29,Ward 54,2,0,1,67.91,140.0,97.72,105.23,104.41,102.29
2025-01-30,Ward 54,3,0,1,76.38,140.0,102.29,102.14,105.23,104.25
2025-01-31,Ward 54,4,0,1,74.48,140.0,104.25,101.42,106.07,106.75
2025-02-01,Ward 54,5,1,2,75.39,140.0,106.75,104.43,106.2,113.56
2025-02-02,Ward 54,6,1,2,80.18,140.0,113.56,108.19,106.08,130.58
2025-02-03,Ward 54,0,0,2,82.02,140.0,130.58,116.96,108.79,102.93
2025-02-04,Ward 54,1,0,2,67.05,140.0,102.93,115.69,108.3,105.77
2025-02-05,Ward 54,2,0,2,73.87,140.0,105.77,113.09,109.45,104.14
2025-02-06,Ward 54,3,0,2,75.39,140.0,104.14,104.28,109.71,109.38
2025-02-07,Ward 54,4,0,2,78.87,140.0,109.38,106.43,110.44,120.56
2025-02-08,Ward 54,5,1,2,85.58,140.0,120.56,111.36,112.42,128.48
2025-02-09,Ward 54,6,1,2,86.18,140.0,128.48,119.47,114.55,123.79
2025-02-10,Ward 54,0,0,2,76.47,140.0,123.79,124.28,113.58,124.86
2025-02-11,Ward 54,1,0,2,81.05,140.0,124.86,125.71,116.71,115.07
2025-02-12,Ward 54,2,0,2,76.04,140.0,115.07,121.24,118.04,104.92
2025-02-13,Ward 54,3,0,2,70.77,140.0,104.92,114.95,118.15,116.91
2025-02-14,Ward 54,4,0,2,79.06,140.0,116.91,112.3,119.23,109.67
2025-02-15,Ward 54,5,1,2,71.84,140.0,109.67,110.5,117.67,132.98
2025-02-16,Ward 54,6,1,2,82.67,140.0,132.98,119.85,118.31,117.38
2025-02-17,Ward 54,0,0,2,85.96,140.0,117.38,120.01,117.4,119.26
2025-02-18,Ward 54,1,0,2,77.02,140.0,119.26,123.21,116.6,106.34
2025-02-19,Ward 54,2,0,2,76.78,140.0,106.34,114.33,115.35,102.69
2025-02-20,Ward 54,3,0,2,75.42,140.0,102.69,109.43,115.03,111.79
2025-02-21,Ward 54,4,0,2,75.13,140.0,111.79,106.94,114.3,118.56
2025-02-22,Ward 54,5,1,2,76.17,140.0,118.56,111.01,115.57,132.77
2025-02-23,Ward 54,6,1,2,79.32,140.0,132.77,121.04,115.54,118.28
2025-02-24,Ward 54,0,0,2,79.99,140.0,118.28,123.2,115.67,118.95
2025-02-25,Ward 54,1,0,2,79.63,140.0,118.95,123.33,115.63,111.89
2025-02-26,Ward 54,2,0,2,72.35,140.0,111.89,116.37,116.42,112.89
2025-02-27,Ward 54,3,0,2,74.19,140.0,112.89,114.58,117.88,110.17
2025-02-28,Ward 54,4,0,2,71.59,140.0,110.17,111.65,117.64,129.96
2025-03-01,Ward 54,5,1,3,73.66,140.0,129.96,117.67,119.27,134.39
2025-03-02,Ward 54,6,1,3,76.0,140.0,134.39,124.84,119.5,128.74
2025-03-03,Ward 54,0,0,3,79.6,140.0,128.74,131.03,121.0,107.72
2025-03-04,Ward 54,1,0,3,73.96,140.0,107.72,123.62,119.39,103.64
2025-03-05,Ward 54,2,0,3,59.62,140.0,103.64,113.37,118.22,109.43
2025-03-06,Ward 54,3,0,3,79.98,140.0,109.43,106.93,117.72,122.22
2025-03-07,Ward 54,4,0,3,80.54,140.0,122.22,111.76,119.44,124.44
2025-03-08,Ward 54,5,1,3,86.42,140.0,124.44,118.7,118.65,141.81
2025-03-09,Ward 54,6,1,3,93.51,140.0,141.81,129.49,119.71,129.37
2025-03-10,Ward 54,0,0,3,83.07,140.0,129.37,131.87,119.8,123.93
2025-03-11,Ward 54,1,0,3,70.49,140.0,123.93,131.7,122.12,114.85
2025-03-12,Ward 54,2,0,3,86.69,140.0,114.85,122.72,123.72,117.27
2025-03-13,Ward 54,3,0,3,83.81,140.0,117.27,118.68,124.84,119.2
2025-03-14,Ward 54,4,0,3,76.98,140.0,119.2,117.11,124.41,126.1
2025-03-15,Ward 54,5,1,3,76.47,140.0,126.1,120.86,124.65,126.47
2025-03-16,Ward 54,6,1,3,87.05,140.0,126.47,123.92,122.46,137.82
2025-03-17,Ward 54,0,0,3,81.03,140.0,137.82,130.13,123.66,130.75
2025-03-18,Ward 54,1,0,3,82.27,140.0,130.75,131.68,124.64,118.87
2025-03-19,Ward 54,2,0,3,79.49,140.0,118.87,129.15,125.21,120.38
2025-03-20,Ward 54,3,0,3,78.3,140.0,120.38,123.33,125.66,127.35
